IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.141.192.245,443,443,true,FRA,Europe,Frankfurt,185,10.61
34.91.114.30,443,443,true,FRA,Europe,Frankfurt,187,10.60
34.34.39.57,443,443,true,FRA,Europe,Frankfurt,161,10.60
34.159.239.135,443,443,true,FRA,Europe,Frankfurt,172,10.60
34.90.192.3,443,443,true,FRA,Europe,Frankfurt,173,10.60
34.90.131.205,443,443,true,FRA,Europe,Frankfurt,176,10.58
34.91.190.69,443,443,true,FRA,Europe,Frankfurt,201,10.57
34.90.3.0,443,443,true,FRA,Europe,Frankfurt,178,10.55
34.34.21.120,443,443,true,FRA,Europe,Frankfurt,178,10.55
34.154.19.251,443,443,true,FRA,Europe,Frankfurt,189,10.53
34.107.23.35,443,443,true,FRA,Europe,Frankfurt,284,10.53
34.159.136.235,443,443,true,FRA,Europe,Frankfurt,168,10.52
34.65.220.67,443,443,true,FRA,Europe,Frankfurt,176,10.52
34.147.91.246,443,443,true,FRA,Europe,Frankfurt,174,10.51
34.65.208.203,443,443,true,FRA,Europe,Frankfurt,180,10.51
34.141.242.242,443,443,true,FRA,Europe,Frankfurt,206,10.50
34.159.146.212,443,443,true,FRA,Europe,Frankfurt,193,10.50
34.154.185.211,443,443,true,FRA,Europe,Frankfurt,207,10.50
34.159.252.184,443,443,true,FRA,Europe,Frankfurt,250,10.49
34.91.9.40,443,443,true,FRA,Europe,Frankfurt,176,10.48
34.65.208.203,443,443,true,FRA,Europe,Frankfurt,174,10.47
34.91.32.153,443,443,true,FRA,Europe,Frankfurt,174,10.46
34.90.58.125,443,443,true,FRA,Europe,Frankfurt,179,10.46
34.65.203.90,443,443,true,FRA,Europe,Frankfurt,167,10.46
34.91.69.135,443,443,true,AMS,Europe,Amsterdam,184,10.46
34.90.131.205,443,443,true,FRA,Europe,Frankfurt,177,10.45
34.65.176.142,443,443,true,FRA,Europe,Frankfurt,175,10.44
35.204.234.104,443,443,true,AMS,Europe,Amsterdam,175,10.44
34.65.7.63,443,443,true,FRA,Europe,Frankfurt,175,10.42
34.141.127.32,443,443,true,FRA,Europe,Frankfurt,188,10.42
34.116.218.79,443,443,true,FRA,Europe,Frankfurt,184,10.42
34.154.237.146,443,443,true,FRA,Europe,Frankfurt,176,10.41
34.118.42.177,443,443,true,FRA,Europe,Frankfurt,184,10.38
34.116.255.53,443,443,true,FRA,Europe,Frankfurt,196,10.38
34.32.196.32,443,443,true,FRA,Europe,Frankfurt,177,10.37
34.141.254.190,443,443,true,AMS,Europe,Amsterdam,176,10.37
34.91.35.109,443,443,true,FRA,Europe,Frankfurt,192,10.37
34.147.76.155,443,443,true,FRA,Europe,Frankfurt,186,10.36
34.141.229.245,443,443,true,FRA,Europe,Frankfurt,176,10.36
34.65.111.146,443,443,true,FRA,Europe,Frankfurt,162,10.36
34.116.129.59,443,443,true,FRA,Europe,Frankfurt,255,10.36
34.65.84.132,443,443,true,FRA,Europe,Frankfurt,165,10.35
34.65.216.106,443,443,true,SIN,Asia Pacific,Singapore,179,10.33
35.234.102.226,443,443,true,FRA,Europe,Frankfurt,170,10.32
34.89.189.246,443,443,true,FRA,Europe,Frankfurt,207,10.31
34.107.103.224,443,443,true,FRA,Europe,Frankfurt,192,10.30
34.118.38.185,443,443,true,SIN,Asia Pacific,Singapore,222,10.29
34.118.91.168,443,443,true,FRA,Europe,Frankfurt,188,10.29
34.154.236.234,443,443,true,FRA,Europe,Frankfurt,178,10.28
34.32.240.124,443,443,true,FRA,Europe,Frankfurt,175,10.27
34.65.216.199,443,443,true,CDG,Europe,Paris,177,10.27
34.89.241.152,443,443,true,CDG,Europe,Paris,173,10.27
34.65.169.15,443,443,true,FRA,Europe,Frankfurt,175,10.26
34.154.244.243,443,443,true,FRA,Europe,Frankfurt,177,10.26
34.90.71.209,443,443,true,FRA,Europe,Frankfurt,175,10.25
34.107.23.104,443,443,true,FRA,Europe,Frankfurt,188,10.25
34.65.208.203,443,443,true,FRA,Europe,Frankfurt,178,10.24
34.90.29.94,443,443,true,FRA,Europe,Frankfurt,165,10.23
34.32.240.124,443,443,true,FRA,Europe,Frankfurt,184,10.23
35.204.102.31,443,443,true,FRA,Europe,Frankfurt,178,10.23
34.89.241.152,443,443,true,AMS,Europe,Amsterdam,168,10.22
34.65.41.222,443,443,true,FRA,Europe,Frankfurt,185,10.22
34.154.183.252,443,443,true,FRA,Europe,Frankfurt,295,10.21
34.65.206.32,443,443,true,FRA,Europe,Frankfurt,173,10.21
34.65.122.213,443,443,true,SIN,Asia Pacific,Singapore,178,10.21
34.65.119.65,443,443,true,FRA,Europe,Frankfurt,173,10.21
34.116.179.105,443,443,true,FRA,Europe,Frankfurt,268,10.21
34.91.252.237,443,443,true,FRA,Europe,Frankfurt,163,10.20
34.65.140.94,443,443,true,FRA,Europe,Frankfurt,177,10.20
34.154.85.251,443,443,true,FRA,Europe,Frankfurt,191,10.20
34.116.193.101,443,443,true,FRA,Europe,Frankfurt,199,10.20
34.65.94.94,443,443,true,FRA,Europe,Frankfurt,179,10.20
34.91.83.51,443,443,true,FRA,Europe,Frankfurt,174,10.20
34.65.38.18,443,443,true,FRA,Europe,Frankfurt,176,10.20
34.65.216.199,443,443,true,FRA,Europe,Frankfurt,175,10.19
34.65.106.214,443,443,true,FRA,Europe,Frankfurt,174,10.19
34.154.237.161,443,443,true,MUC,Europe,Munich,180,10.18
34.91.69.135,443,443,true,FRA,Europe,Frankfurt,176,10.17
34.65.183.167,443,443,true,FRA,Europe,Frankfurt,175,10.17
34.91.166.17,443,443,true,FRA,Europe,Frankfurt,161,10.17
34.65.53.29,443,443,true,FRA,Europe,Frankfurt,175,10.16
34.141.209.35,443,443,true,FRA,Europe,Frankfurt,189,10.15
34.65.174.106,443,443,true,FRA,Europe,Frankfurt,172,10.15
34.65.176.142,443,443,true,FRA,Europe,Frankfurt,176,10.15
34.65.35.234,443,443,true,FRA,Europe,Frankfurt,165,10.15
34.91.9.40,443,443,true,FRA,Europe,Frankfurt,209,10.14
34.65.170.192,443,443,true,FRA,Europe,Frankfurt,177,10.13
34.32.178.41,443,443,true,FRA,Europe,Frankfurt,175,10.13
34.118.126.168,443,443,true,FRA,Europe,Frankfurt,214,10.13
34.91.69.135,443,443,true,FRA,Europe,Frankfurt,164,10.12
34.159.161.59,443,443,true,FRA,Europe,Frankfurt,212,10.12
34.116.221.87,443,443,true,FRA,Europe,Frankfurt,273,10.12
34.90.250.142,443,443,true,FRA,Europe,Frankfurt,176,10.12
34.107.94.79,443,443,true,FRA,Europe,Frankfurt,195,10.12
34.116.196.218,443,443,true,FRA,Europe,Frankfurt,175,10.11
34.107.41.98,443,443,true,FRA,Europe,Frankfurt,179,10.09
34.141.107.242,443,443,true,FRA,Europe,Frankfurt,241,10.09
34.118.61.152,443,443,true,FRA,Europe,Frankfurt,199,10.09
34.65.226.188,443,443,true,FRA,Europe,Frankfurt,173,10.08
34.65.192.54,443,443,true,FRA,Europe,Frankfurt,177,10.07
34.65.125.44,443,443,true,FRA,Europe,Frankfurt,178,10.07
34.34.35.197,443,443,true,FRA,Europe,Frankfurt,175,10.07
35.246.195.29,443,443,true,AMS,Europe,Amsterdam,234,10.06
34.91.108.244,443,443,true,FRA,Europe,Frankfurt,162,10.06
34.65.238.141,443,443,true,FRA,Europe,Frankfurt,178,10.05
34.65.18.192,443,443,true,FRA,Europe,Frankfurt,180,10.05
34.90.58.125,443,443,true,FRA,Europe,Frankfurt,178,10.05
34.116.179.255,443,443,true,FRA,Europe,Frankfurt,213,10.05
34.118.95.31,443,443,true,FRA,Europe,Frankfurt,189,10.05
34.32.130.206,443,443,true,FRA,Europe,Frankfurt,178,10.05
34.90.12.66,443,443,true,FRA,Europe,Frankfurt,176,10.05
34.118.123.62,443,443,true,FRA,Europe,Frankfurt,235,10.04
34.118.109.36,443,443,true,FRA,Europe,Frankfurt,239,10.03
34.65.127.158,443,443,true,FRA,Europe,Frankfurt,171,10.03
34.65.60.0,443,443,true,AMS,Europe,Amsterdam,173,10.03
34.90.71.209,443,443,true,FRA,Europe,Frankfurt,176,10.02
34.65.127.158,443,443,true,FRA,Europe,Frankfurt,176,10.02
34.116.203.117,443,443,true,FRA,Europe,Frankfurt,190,10.02
34.90.122.86,443,443,true,FRA,Europe,Frankfurt,165,10.02
34.65.247.160,443,443,true,FRA,Europe,Frankfurt,185,10.01
34.154.232.106,443,443,true,FRA,Europe,Frankfurt,187,10.00
34.116.255.53,443,443,true,FRA,Europe,Frankfurt,286,9.99
34.65.16.59,443,443,true,FRA,Europe,Frankfurt,179,9.99
34.65.59.29,443,443,true,FRA,Europe,Frankfurt,175,9.99
34.65.38.18,443,443,true,AMS,Europe,Amsterdam,172,9.98
34.65.62.172,443,443,true,FRA,Europe,Frankfurt,178,9.98
34.91.69.203,443,443,true,FRA,Europe,Frankfurt,201,9.97
34.118.3.118,443,443,true,FRA,Europe,Frankfurt,218,9.97
34.118.57.46,443,443,true,FRA,Europe,Frankfurt,204,9.97
34.91.38.97,443,443,true,MUC,Europe,Munich,175,9.97
34.65.226.188,443,443,true,FRA,Europe,Frankfurt,173,9.97
34.90.12.66,443,443,true,FRA,Europe,Frankfurt,176,9.95
34.65.52.128,443,443,true,FRA,Europe,Frankfurt,176,9.95
34.118.118.64,443,443,true,FRA,Europe,Frankfurt,188,9.94
34.65.84.132,443,443,true,MUC,Europe,Munich,168,9.93
34.107.47.45,443,443,true,FRA,Europe,Frankfurt,233,9.92
34.118.122.183,443,443,true,FRA,Europe,Frankfurt,185,9.91
34.65.32.250,443,443,true,FRA,Europe,Frankfurt,174,9.91
34.65.76.138,443,443,true,FRA,Europe,Frankfurt,177,9.90
34.65.216.106,443,443,true,FRA,Europe,Frankfurt,177,9.90
34.65.125.44,443,443,true,FRA,Europe,Frankfurt,173,9.88
34.65.206.32,443,443,true,FRA,Europe,Frankfurt,173,9.88
34.118.1.100,443,443,true,FRA,Europe,Frankfurt,231,9.88
34.65.208.108,443,443,true,FRA,Europe,Frankfurt,176,9.88
34.118.100.32,443,443,true,FRA,Europe,Frankfurt,224,9.87
34.116.235.243,443,443,true,FRA,Europe,Frankfurt,241,9.87
34.91.83.51,443,443,true,FRA,Europe,Frankfurt,181,9.87
34.118.58.146,443,443,true,FRA,Europe,Frankfurt,189,9.83
34.154.251.177,443,443,true,FRA,Europe,Frankfurt,173,9.82
34.32.164.220,443,443,true,FRA,Europe,Frankfurt,175,9.81
34.65.7.63,443,443,true,FRA,Europe,Frankfurt,175,9.80
34.65.16.59,443,443,true,FRA,Europe,Frankfurt,177,9.80
34.116.152.212,443,443,true,FRA,Europe,Frankfurt,212,9.77
34.65.208.108,443,443,true,FRA,Europe,Frankfurt,177,9.74
34.65.16.59,443,443,true,FRA,Europe,Frankfurt,184,9.74
34.65.5.169,443,443,true,FRA,Europe,Frankfurt,163,9.73
34.116.203.117,443,443,true,FRA,Europe,Frankfurt,267,9.72
34.65.191.192,443,443,true,FRA,Europe,Frankfurt,175,9.71
34.116.166.1,443,443,true,FRA,Europe,Frankfurt,270,9.71
34.147.53.185,443,443,true,EWR,North America,Newark,173,9.71
34.116.228.34,443,443,true,FRA,Europe,Frankfurt,201,9.70
34.118.0.245,443,443,true,FRA,Europe,Frankfurt,235,9.70
34.118.0.250,443,443,true,FRA,Europe,Frankfurt,255,9.68
34.116.244.240,443,443,true,FRA,Europe,Frankfurt,253,9.67
34.65.110.108,443,443,true,FRA,Europe,Frankfurt,179,9.67
34.89.128.165,443,443,true,FRA,Europe,Frankfurt,171,9.66
34.65.16.109,443,443,true,CDG,Europe,Paris,174,9.66
34.32.158.110,443,443,true,FRA,Europe,Frankfurt,178,9.65
34.116.174.107,443,443,true,FRA,Europe,Frankfurt,245,9.65
34.118.10.49,443,443,true,FRA,Europe,Frankfurt,327,9.65
34.116.179.105,443,443,true,FRA,Europe,Frankfurt,187,9.62
34.116.214.3,443,443,true,FRA,Europe,Frankfurt,264,9.61
34.88.63.160,443,443,true,FRA,Europe,Frankfurt,196,9.60
34.32.165.33,443,443,true,FRA,Europe,Frankfurt,179,9.57
35.222.162.216,8080,80,false,ORD,North America,Chicago,205,9.57
35.204.199.102,443,443,true,FRA,Europe,Frankfurt,176,9.56
34.88.63.160,443,443,true,FRA,Europe,Frankfurt,187,9.55
34.118.0.250,443,443,true,FRA,Europe,Frankfurt,186,9.55
34.118.114.236,443,443,true,FRA,Europe,Frankfurt,187,9.55
34.116.177.76,443,443,true,FRA,Europe,Frankfurt,243,9.54
34.116.221.87,443,443,true,FRA,Europe,Frankfurt,186,9.54
34.90.58.125,443,443,true,FRA,Europe,Frankfurt,177,9.54
34.116.216.92,443,443,true,FRA,Europe,Frankfurt,205,9.54
34.65.170.192,443,443,true,FRA,Europe,Frankfurt,181,9.53
34.65.191.192,443,443,true,FRA,Europe,Frankfurt,174,9.52
34.65.178.56,443,443,true,FRA,Europe,Frankfurt,178,9.52
34.118.68.149,443,443,true,FRA,Europe,Frankfurt,188,9.52
34.32.196.32,443,443,true,FRA,Europe,Frankfurt,179,9.51
34.118.55.40,443,443,true,FRA,Europe,Frankfurt,187,9.51
34.118.29.222,443,443,true,FRA,Europe,Frankfurt,191,9.49
34.118.105.216,443,443,true,FRA,Europe,Frankfurt,186,9.48
34.116.235.243,443,443,true,FRA,Europe,Frankfurt,203,9.48
34.65.169.15,443,443,true,FRA,Europe,Frankfurt,171,9.46
34.65.35.144,443,443,true,FRA,Europe,Frankfurt,174,9.46
34.90.60.161,443,443,true,FRA,Europe,Frankfurt,198,9.45
34.65.208.203,443,443,true,FRA,Europe,Frankfurt,173,9.45
34.116.214.3,443,443,true,FRA,Europe,Frankfurt,185,9.45
34.65.18.21,443,443,true,FRA,Europe,Frankfurt,184,9.44
34.118.117.182,443,443,true,FRA,Europe,Frankfurt,192,9.43
34.34.21.120,443,443,true,FRA,Europe,Frankfurt,179,9.43
34.154.252.186,443,443,true,FRA,Europe,Frankfurt,182,9.41
34.154.126.75,443,443,true,FRA,Europe,Frankfurt,190,9.41
34.118.21.63,443,443,true,FRA,Europe,Frankfurt,184,9.41
34.118.78.109,443,443,true,FRA,Europe,Frankfurt,193,9.40
34.65.220.67,443,443,true,AMS,Europe,Amsterdam,177,9.39
34.65.178.56,443,443,true,FRA,Europe,Frankfurt,176,9.39
34.118.25.155,443,443,true,AMS,Europe,Amsterdam,213,9.37
34.65.140.94,443,443,true,FRA,Europe,Frankfurt,178,9.37
34.116.222.237,443,443,true,FRA,Europe,Frankfurt,225,9.35
34.118.70.245,443,443,true,FRA,Europe,Frankfurt,218,9.34
34.116.228.34,443,443,true,FRA,Europe,Frankfurt,239,9.34
34.116.241.33,443,443,true,AMS,Europe,Amsterdam,235,9.33
34.91.26.193,443,443,true,FRA,Europe,Frankfurt,164,9.33
34.90.58.125,443,443,true,FRA,Europe,Frankfurt,176,9.30
34.118.82.136,443,443,true,FRA,Europe,Frankfurt,173,9.28
34.118.7.118,443,443,true,FRA,Europe,Frankfurt,174,9.25
34.116.236.156,443,443,true,FRA,Europe,Frankfurt,223,9.25
34.116.241.129,443,443,true,FRA,Europe,Frankfurt,901,9.25
34.65.60.0,443,443,true,FRA,Europe,Frankfurt,173,9.23
34.65.16.109,443,443,true,FRA,Europe,Frankfurt,173,9.23
34.32.231.243,443,443,true,FRA,Europe,Frankfurt,164,9.22
34.107.47.45,443,443,true,FRA,Europe,Frankfurt,169,9.19
34.116.235.201,443,443,true,FRA,Europe,Frankfurt,187,9.19
35.204.103.80,443,443,true,FRA,Europe,Frankfurt,178,9.18
34.116.149.184,443,443,true,FRA,Europe,Frankfurt,228,9.18
34.90.29.94,443,443,true,FRA,Europe,Frankfurt,176,9.18
34.90.29.94,443,443,true,FRA,Europe,Frankfurt,169,9.16
34.118.32.6,443,443,true,FRA,Europe,Frankfurt,190,9.16
34.34.57.156,443,443,true,FRA,Europe,Frankfurt,178,9.15
34.88.63.160,443,443,true,FRA,Europe,Frankfurt,187,9.13
34.65.148.104,443,443,true,FRA,Europe,Frankfurt,175,9.12
34.118.37.55,443,443,true,FRA,Europe,Frankfurt,186,9.12
34.116.241.129,443,443,true,FRA,Europe,Frankfurt,193,9.12
34.65.133.188,443,443,true,AMS,Europe,Amsterdam,185,9.10
34.65.68.182,443,443,true,FRA,Europe,Frankfurt,174,9.10
34.116.172.58,443,443,true,FRA,Europe,Frankfurt,187,9.09
34.116.244.60,443,443,true,FRA,Europe,Frankfurt,242,9.07
34.72.146.82,443,443,true,ORD,North America,Chicago,204,9.06
34.65.176.142,443,443,true,FRA,Europe,Frankfurt,175,9.04
34.116.198.161,443,443,true,FRA,Europe,Frankfurt,270,9.02
34.123.83.237,443,443,true,ORD,North America,Chicago,204,9.01
34.69.150.180,443,443,true,ORD,North America,Chicago,206,9.01
34.69.150.180,443,443,true,ORD,North America,Chicago,207,9.01
34.65.18.192,443,443,true,FRA,Europe,Frankfurt,175,9.01
34.72.146.82,443,443,true,ORD,North America,Chicago,205,9.01
34.72.146.82,443,443,true,ORD,North America,Chicago,214,9.01
34.123.83.237,443,443,true,ORD,North America,Chicago,204,9.01
34.72.146.82,443,443,true,ORD,North America,Chicago,207,9.01
34.65.170.192,443,443,true,FRA,Europe,Frankfurt,174,9.01
34.91.107.241,443,443,true,FRA,Europe,Frankfurt,202,9.01
34.29.228.169,443,443,true,ORD,North America,Chicago,216,9.00
35.196.227.34,80,0,false,ATL,North America,Atlanta,219,9.00
35.226.211.129,443,443,true,ORD,North America,Chicago,223,9.00
34.116.244.155,443,443,true,FRA,Europe,Frankfurt,203,9.00
34.150.180.124,443,443,true,IAD,North America,Ashburn,223,8.98
34.122.12.237,443,443,true,ORD,North America,Chicago,206,8.98
34.41.252.92,443,443,true,ORD,North America,Chicago,200,8.98
35.224.40.99,443,443,true,ORD,North America,Chicago,204,8.97
34.66.72.229,443,443,true,ORD,North America,Chicago,207,8.97
35.202.158.120,443,443,true,ORD,North America,Chicago,207,8.97
34.118.1.100,443,443,true,FRA,Europe,Frankfurt,187,8.96
35.232.160.115,443,443,true,ORD,North America,Chicago,205,8.94
34.150.133.11,443,443,true,IAD,North America,Ashburn,210,8.94
34.145.131.42,443,443,true,IAD,North America,Ashburn,254,8.92
34.116.190.16,443,443,true,FRA,Europe,Frankfurt,189,8.92
35.232.39.116,80,80,false,MIA,North America,Miami,205,8.91
34.65.134.26,443,443,true,FRA,Europe,Frankfurt,165,8.90
34.91.69.203,443,443,true,FRA,Europe,Frankfurt,182,8.90
34.116.205.19,443,443,true,FRA,Europe,Frankfurt,203,8.89
34.29.228.169,443,443,true,ORD,North America,Chicago,205,8.89
34.122.12.237,443,443,true,ORD,North America,Chicago,207,8.88
34.145.145.76,443,443,true,IAD,North America,Ashburn,210,8.88
34.116.159.174,443,443,true,FRA,Europe,Frankfurt,228,8.87
34.118.8.94,443,443,true,FRA,Europe,Frankfurt,186,8.86
34.116.132.141,443,443,true,FRA,Europe,Frankfurt,287,8.86
34.69.150.180,443,443,true,ORD,North America,Chicago,206,8.86
34.150.180.124,443,443,true,IAD,North America,Ashburn,210,8.86
34.118.30.13,443,443,true,FRA,Europe,Frankfurt,247,8.85
34.116.244.155,443,443,true,FRA,Europe,Frankfurt,357,8.84
34.118.99.110,443,443,true,FRA,Europe,Frankfurt,201,8.82
34.66.72.229,443,443,true,ORD,North America,Chicago,287,8.82
34.116.222.237,443,443,true,FRA,Europe,Frankfurt,208,8.81
34.154.164.171,443,443,true,SIN,Asia Pacific,Singapore,184,8.80
34.124.121.119,443,443,true,YYZ,North America,Toronto,211,8.79
34.65.238.241,443,443,true,FRA,Europe,Frankfurt,186,8.78
34.116.211.148,443,443,true,FRA,Europe,Frankfurt,201,8.77
34.118.33.218,443,443,true,MUC,Europe,Munich,196,8.77
34.122.129.224,443,443,true,ORD,North America,Chicago,205,8.75
34.118.3.141,443,443,true,FRA,Europe,Frankfurt,250,8.75
34.118.17.193,443,443,true,FRA,Europe,Frankfurt,186,8.75
34.34.35.197,443,443,true,FRA,Europe,Frankfurt,175,8.74
34.65.127.249,443,443,true,FRA,Europe,Frankfurt,189,8.73
34.91.166.17,443,443,true,FRA,Europe,Frankfurt,161,8.72
34.65.133.188,443,443,true,AMS,Europe,Amsterdam,175,8.71
34.74.105.17,80,8080,false,ATL,North America,Atlanta,222,8.71
34.90.250.142,443,443,true,FRA,Europe,Frankfurt,191,8.69
34.141.201.253,443,443,true,FRA,Europe,Frankfurt,217,8.69
34.122.129.224,443,443,true,ORD,North America,Chicago,205,8.69
34.118.0.245,443,443,true,FRA,Europe,Frankfurt,192,8.68
34.118.108.112,443,443,true,FRA,Europe,Frankfurt,211,8.67
34.91.108.244,443,443,true,FRA,Europe,Frankfurt,187,8.67
34.118.44.17,443,443,true,FRA,Europe,Frankfurt,190,8.67
34.116.190.16,443,443,true,FRA,Europe,Frankfurt,243,8.65
34.118.70.10,443,443,true,CDG,Europe,Paris,187,8.64
34.122.129.224,443,443,true,ORD,North America,Chicago,205,8.64
34.74.105.17,80,8080,false,ATL,North America,Atlanta,218,8.62
34.154.101.161,443,443,true,CDG,Europe,Paris,190,8.60
34.116.239.211,443,443,true,FRA,Europe,Frankfurt,206,8.57
34.89.156.120,443,443,true,FRA,Europe,Frankfurt,170,8.57
34.116.137.3,443,443,true,FRA,Europe,Frankfurt,203,8.57
34.90.19.236,443,443,true,FRA,Europe,Frankfurt,175,8.56
34.90.60.161,443,443,true,FRA,Europe,Frankfurt,165,8.56
34.91.108.244,443,443,true,FRA,Europe,Frankfurt,167,8.55
34.141.194.63,443,443,true,FRA,Europe,Frankfurt,185,8.50
35.197.239.137,443,443,true,LHR,Europe,London,182,8.50
34.118.17.152,443,443,true,FRA,Europe,Frankfurt,192,8.50
34.74.105.17,80,8080,false,ATL,North America,Atlanta,217,8.48
34.118.38.73,443,443,true,FRA,Europe,Frankfurt,189,8.47
34.91.69.203,443,443,true,AMS,Europe,Amsterdam,185,8.47
34.65.68.182,443,443,true,FRA,Europe,Frankfurt,176,8.47
34.124.121.119,443,443,true,YYZ,North America,Toronto,209,8.45
35.196.72.166,443,443,true,ATL,North America,Atlanta,222,8.43
35.190.152.145,443,443,true,ATL,North America,Atlanta,237,8.42
34.116.177.76,443,443,true,FRA,Europe,Frankfurt,197,8.42
34.65.192.54,443,443,true,FRA,Europe,Frankfurt,176,8.42
34.89.134.110,443,443,true,FRA,Europe,Frankfurt,170,8.41
34.116.241.33,443,443,true,FRA,Europe,Frankfurt,191,8.40
34.91.231.89,443,443,true,FRA,Europe,Frankfurt,202,8.40
34.91.26.193,443,443,true,FRA,Europe,Frankfurt,184,8.34
34.65.51.65,443,443,true,FRA,Europe,Frankfurt,166,8.33
34.90.250.142,443,443,true,FRA,Europe,Frankfurt,164,8.31
34.116.174.107,443,443,true,FRA,Europe,Frankfurt,186,8.29
34.118.41.105,443,443,true,FRA,Europe,Frankfurt,232,8.27
34.118.76.103,443,443,true,FRA,Europe,Frankfurt,190,8.26
34.107.90.240,443,443,true,FRA,Europe,Frankfurt,205,8.26
34.65.229.150,443,443,true,FRA,Europe,Frankfurt,179,8.24
34.91.231.89,443,443,true,FRA,Europe,Frankfurt,183,8.23
35.246.191.74,443,443,true,FRA,Europe,Frankfurt,162,8.23
35.204.32.219,443,443,true,FRA,Europe,Frankfurt,177,8.20
34.65.229.150,443,443,true,FRA,Europe,Frankfurt,188,8.18
34.65.13.41,443,443,true,FRA,Europe,Frankfurt,175,8.17
34.147.91.221,443,443,true,FRA,Europe,Frankfurt,166,8.17
34.154.174.146,443,443,true,FRA,Europe,Frankfurt,185,8.14
34.118.67.168,443,443,true,FRA,Europe,Frankfurt,191,8.13
34.116.147.228,443,443,true,FRA,Europe,Frankfurt,248,8.12
34.118.121.61,443,443,true,FRA,Europe,Frankfurt,192,8.11
34.118.10.49,443,443,true,FRA,Europe,Frankfurt,192,8.11
34.65.106.214,443,443,true,FRA,Europe,Frankfurt,177,8.10
34.91.231.89,443,443,true,FRA,Europe,Frankfurt,162,8.08
34.116.179.241,443,443,true,FRA,Europe,Frankfurt,248,8.08
34.65.51.65,443,443,true,FRA,Europe,Frankfurt,177,8.05
34.91.231.89,443,443,true,FRA,Europe,Frankfurt,166,8.04
34.118.20.24,443,443,true,FRA,Europe,Frankfurt,192,8.01
34.154.100.72,443,443,true,FRA,Europe,Frankfurt,193,7.96
34.91.69.203,443,443,true,FRA,Europe,Frankfurt,162,7.95
34.118.71.245,443,443,true,FRA,Europe,Frankfurt,187,7.95
34.90.60.161,443,443,true,FRA,Europe,Frankfurt,239,7.94
34.154.206.166,443,443,true,FRA,Europe,Frankfurt,185,7.91
34.65.203.90,443,443,true,FRA,Europe,Frankfurt,162,7.86
34.154.186.113,443,443,true,FRA,Europe,Frankfurt,164,7.84
34.118.71.179,443,443,true,FRA,Europe,Frankfurt,200,7.77
34.65.32.250,443,443,true,FRA,Europe,Frankfurt,165,7.75
34.154.106.90,443,443,true,FRA,Europe,Frankfurt,191,7.73
34.159.33.181,443,443,true,FRA,Europe,Frankfurt,167,7.70
34.154.144.207,443,443,true,FRA,Europe,Frankfurt,203,7.66
34.154.42.111,443,443,true,FRA,Europe,Frankfurt,188,7.63
34.90.60.161,443,443,true,FRA,Europe,Frankfurt,162,7.63
34.118.18.2,443,443,true,FRA,Europe,Frankfurt,199,7.54
34.65.60.0,443,443,true,FRA,Europe,Frankfurt,174,7.54
34.91.252.237,443,443,true,FRA,Europe,Frankfurt,179,7.47
34.65.206.32,443,443,true,FRA,Europe,Frankfurt,180,7.46
