IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
35.185.75.107,443,443,true,ATL,North America,Atlanta,217,8.24
34.91.119.173,443,443,true,FRA,Europe,Frankfurt,196,8.23
35.196.72.166,443,443,true,ATL,North America,Atlanta,218,8.23
34.65.97.221,443,443,true,CDG,Europe,Paris,176,8.22
35.204.220.37,443,443,true,FRA,Europe,Frankfurt,202,8.21
34.154.244.243,443,443,true,FRA,Europe,Frankfurt,185,8.20
34.91.55.68,443,443,true,FRA,Europe,Frankfurt,184,8.20
34.90.57.238,443,443,true,FRA,Europe,Frankfurt,205,8.19
34.118.38.73,443,443,true,AMS,Europe,Amsterdam,220,8.19
34.116.158.237,443,443,true,FRA,Europe,Frankfurt,211,8.18
34.118.33.110,443,443,true,FRA,Europe,Frankfurt,217,8.15
34.141.159.74,443,443,true,FRA,Europe,Frankfurt,200,8.15
34.65.183.167,443,443,true,FRA,Europe,Frankfurt,204,8.15
34.89.195.219,443,443,true,FRA,Europe,Frankfurt,197,8.14
34.65.110.108,443,443,true,FRA,Europe,Frankfurt,196,8.14
34.154.144.207,443,443,true,FRA,Europe,Frankfurt,211,8.10
34.118.17.152,443,443,true,FRA,Europe,Frankfurt,210,8.09
34.65.119.253,443,443,true,FRA,Europe,Frankfurt,208,8.09
34.91.243.21,443,443,true,SIN,Asia Pacific,Singapore,179,8.08
34.116.161.50,443,443,true,FRA,Europe,Frankfurt,210,8.06
34.91.119.173,443,443,true,FRA,Europe,Frankfurt,208,8.04
34.34.31.161,443,443,true,FRA,Europe,Frankfurt,177,8.04
34.91.107.241,443,443,true,FRA,Europe,Frankfurt,177,8.03
34.116.174.107,443,443,true,FRA,Europe,Frankfurt,220,8.02
34.116.215.190,443,443,true,AMS,Europe,Amsterdam,196,7.99
34.66.72.229,443,443,true,ORD,North America,Chicago,206,7.99
34.118.68.152,443,443,true,FRA,Europe,Frankfurt,228,7.98
34.118.102.243,443,443,true,FRA,Europe,Frankfurt,218,7.98
34.118.5.50,443,443,true,FRA,Europe,Frankfurt,201,7.95
34.154.171.109,443,443,true,FRA,Europe,Frankfurt,178,7.92
34.154.229.153,443,443,true,FRA,Europe,Frankfurt,205,7.91
34.116.187.139,443,443,true,FRA,Europe,Frankfurt,195,7.91
34.118.73.81,443,443,true,FRA,Europe,Frankfurt,189,7.90
34.65.37.122,443,443,true,SIN,Asia Pacific,Singapore,204,7.90
34.91.107.241,443,443,true,FRA,Europe,Frankfurt,203,7.89
34.118.71.179,443,443,true,FRA,Europe,Frankfurt,210,7.89
34.116.212.119,443,443,true,FRA,Europe,Frankfurt,187,7.88
34.91.231.189,443,443,true,FRA,Europe,Frankfurt,183,7.87
34.90.195.109,443,443,true,FRA,Europe,Frankfurt,180,7.87
34.116.203.117,443,443,true,FRA,Europe,Frankfurt,187,7.86
34.90.3.0,443,443,true,FRA,Europe,Frankfurt,197,7.83
34.65.96.16,443,443,true,FRA,Europe,Frankfurt,174,7.83
34.90.195.109,443,443,true,FRA,Europe,Frankfurt,276,7.83
34.150.133.11,443,443,true,IAD,North America,Ashburn,236,7.81
34.89.241.152,443,443,true,CDG,Europe,Paris,172,7.81
35.204.102.31,443,443,true,FRA,Europe,Frankfurt,184,7.81
34.116.179.105,443,443,true,FRA,Europe,Frankfurt,186,7.78
34.65.16.109,443,0,true,FRA,Europe,Frankfurt,212,7.78
34.118.17.152,443,443,true,FRA,Europe,Frankfurt,191,7.77
34.118.89.29,443,443,true,FRA,Europe,Frankfurt,194,7.76
34.116.129.59,443,443,true,FRA,Europe,Frankfurt,184,7.76
34.90.60.161,443,443,true,FRA,Europe,Frankfurt,222,7.74
34.145.145.76,443,443,true,IAD,North America,Ashburn,229,7.73
34.154.7.209,443,443,true,FRA,Europe,Frankfurt,194,7.73
34.118.55.40,443,443,true,FRA,Europe,Frankfurt,204,7.72
34.65.229.150,443,443,true,FRA,Europe,Frankfurt,260,7.71
34.118.8.94,443,443,true,FRA,Europe,Frankfurt,207,7.71
34.150.180.124,443,443,true,IAD,North America,Ashburn,219,7.70
34.118.0.245,443,443,true,FRA,Europe,Frankfurt,200,7.69
34.90.173.34,443,443,true,FRA,Europe,Frankfurt,178,7.69
34.118.17.145,443,443,true,FRA,Europe,Frankfurt,197,7.67
34.65.77.80,443,443,true,FRA,Europe,Frankfurt,171,7.66
34.91.47.18,443,443,true,FRA,Europe,Frankfurt,219,7.64
34.48.40.221,443,443,true,IAD,North America,Ashburn,227,7.64
34.154.116.83,443,443,true,FRA,Europe,Frankfurt,178,7.61
34.90.57.238,443,443,true,FRA,Europe,Frankfurt,181,7.61
34.116.140.46,443,443,true,FRA,Europe,Frankfurt,213,7.61
34.118.65.97,443,443,true,FRA,Europe,Frankfurt,204,7.60
34.118.80.178,443,443,true,FRA,Europe,Frankfurt,203,7.60
34.118.73.81,443,443,true,FRA,Europe,Frankfurt,212,7.59
34.118.25.155,443,443,true,CDG,Europe,Paris,197,7.59
34.65.140.94,443,443,true,FRA,Europe,Frankfurt,173,7.58
34.65.175.223,443,443,true,FRA,Europe,Frankfurt,181,7.58
35.234.166.10,443,443,true,FRA,Europe,Frankfurt,210,7.55
34.154.193.1,443,443,true,FRA,Europe,Frankfurt,185,7.54
34.65.168.136,443,443,true,FRA,Europe,Frankfurt,208,7.54
34.116.224.197,443,443,true,FRA,Europe,Frankfurt,195,7.53
34.90.60.161,443,443,true,FRA,Europe,Frankfurt,224,7.49
34.65.35.234,443,443,true,FRA,Europe,Frankfurt,179,7.49
34.65.239.157,443,443,true,FRA,Europe,Frankfurt,244,7.45
34.65.170.142,443,443,true,FRA,Europe,Frankfurt,174,7.44
34.65.222.113,443,443,true,FRA,Europe,Frankfurt,178,7.43
34.65.119.253,443,443,true,FRA,Europe,Frankfurt,179,7.43
34.90.90.22,443,443,true,FRA,Europe,Frankfurt,177,7.43
34.65.52.186,443,443,true,AMS,Europe,Amsterdam,171,7.42
34.91.55.68,443,443,true,FRA,Europe,Frankfurt,183,7.40
34.116.220.129,443,443,true,FRA,Europe,Frankfurt,196,7.39
34.90.3.0,443,443,true,FRA,Europe,Frankfurt,176,7.38
34.32.158.110,443,443,true,FRA,Europe,Frankfurt,237,7.38
34.91.119.173,443,443,true,FRA,Europe,Frankfurt,199,7.38
34.91.38.97,443,443,true,FRA,Europe,Frankfurt,194,7.37
34.116.179.255,443,443,true,SIN,Asia Pacific,Singapore,221,7.37
34.91.243.21,443,443,true,FRA,Europe,Frankfurt,174,7.37
34.65.52.135,443,443,true,FRA,Europe,Frankfurt,175,7.37
34.91.83.233,443,443,true,FRA,Europe,Frankfurt,233,7.37
34.145.145.76,443,443,true,IAD,North America,Ashburn,292,7.36
34.65.7.113,443,443,true,FRA,Europe,Frankfurt,176,7.36
34.65.156.232,443,443,true,FRA,Europe,Frankfurt,176,7.36
34.90.57.238,443,443,true,FRA,Europe,Frankfurt,210,7.35
34.91.55.68,443,443,true,FRA,Europe,Frankfurt,182,7.33
34.65.110.108,443,443,true,FRA,Europe,Frankfurt,173,7.32
34.65.206.32,443,443,true,FRA,Europe,Frankfurt,198,7.31
34.65.161.35,443,443,true,AMS,Europe,Amsterdam,201,7.30
34.65.16.137,443,443,true,FRA,Europe,Frankfurt,200,7.29
34.118.99.244,443,443,true,FRA,Europe,Frankfurt,194,7.28
34.118.38.185,443,443,true,FRA,Europe,Frankfurt,187,7.26
34.89.225.182,443,443,true,FRA,Europe,Frankfurt,174,7.24
34.91.57.107,443,443,true,FRA,Europe,Frankfurt,193,7.21
34.90.50.10,443,443,true,FRA,Europe,Frankfurt,198,7.20
34.90.90.22,443,443,true,FRA,Europe,Frankfurt,211,7.19
34.65.151.92,443,443,true,FRA,Europe,Frankfurt,198,7.18
34.154.191.87,443,443,true,FRA,Europe,Frankfurt,181,7.16
34.65.137.118,443,443,true,FRA,Europe,Frankfurt,256,7.16
34.116.171.197,443,443,true,FRA,Europe,Frankfurt,186,7.16
34.65.152.34,443,443,true,FRA,Europe,Frankfurt,217,7.16
34.91.185.41,443,443,true,FRA,Europe,Frankfurt,202,7.15
34.90.131.205,443,443,true,FRA,Europe,Frankfurt,184,7.14
34.118.107.171,443,443,true,FRA,Europe,Frankfurt,187,7.12
34.118.30.13,443,443,true,FRA,Europe,Frankfurt,205,7.10
34.65.174.106,443,443,true,FRA,Europe,Frankfurt,207,7.10
34.48.40.221,443,443,true,IAD,North America,Ashburn,228,7.10
34.91.107.241,443,443,true,FRA,Europe,Frankfurt,173,7.09
34.91.133.138,443,443,true,FRA,Europe,Frankfurt,187,7.09
34.90.173.34,443,443,true,FRA,Europe,Frankfurt,179,7.09
34.65.7.113,443,443,true,FRA,Europe,Frankfurt,175,7.08
34.65.168.20,443,443,true,AMS,Europe,Amsterdam,184,7.08
34.90.124.144,443,443,true,FRA,Europe,Frankfurt,208,7.06
34.154.152.95,443,443,true,FRA,Europe,Frankfurt,187,7.05
34.65.60.0,443,443,true,FRA,Europe,Frankfurt,171,7.05
34.118.116.9,443,443,true,FRA,Europe,Frankfurt,216,7.03
34.118.126.252,443,443,true,FRA,Europe,Frankfurt,176,7.01
34.65.241.29,443,443,true,AMS,Europe,Amsterdam,175,7.01
34.159.59.20,443,443,true,FRA,Europe,Frankfurt,221,7.01
34.154.47.47,443,443,true,FRA,Europe,Frankfurt,201,7.01
34.65.191.192,443,443,true,FRA,Europe,Frankfurt,202,6.99
34.65.10.138,443,443,true,AMS,Europe,Amsterdam,198,6.98
34.65.77.80,443,443,true,FRA,Europe,Frankfurt,198,6.96
34.118.68.119,443,443,true,FRA,Europe,Frankfurt,231,6.96
34.91.133.138,443,443,true,FRA,Europe,Frankfurt,177,6.95
34.90.50.10,443,443,true,FRA,Europe,Frankfurt,181,6.95
34.147.60.239,443,443,true,FRA,Europe,Frankfurt,175,6.94
34.90.122.86,443,443,true,FRA,Europe,Frankfurt,226,6.93
34.116.179.105,443,443,true,FRA,Europe,Frankfurt,198,6.92
34.65.168.20,443,443,true,FRA,Europe,Frankfurt,198,6.89
34.65.0.17,443,443,true,FRA,Europe,Frankfurt,197,6.89
34.116.132.87,443,443,true,FRA,Europe,Frankfurt,189,6.88
34.118.118.64,443,443,true,FRA,Europe,Frankfurt,204,6.87
34.91.133.138,443,443,true,FRA,Europe,Frankfurt,180,6.85
34.116.219.249,443,443,true,FRA,Europe,Frankfurt,187,6.84
34.116.195.165,443,443,true,FRA,Europe,Frankfurt,254,6.84
34.90.14.162,443,443,true,FRA,Europe,Frankfurt,181,6.82
34.154.24.171,443,443,true,FRA,Europe,Frankfurt,167,6.81
34.65.25.114,443,443,true,FRA,Europe,Frankfurt,204,6.80
34.118.68.149,443,443,true,FRA,Europe,Frankfurt,221,6.79
34.90.225.130,443,443,true,FRA,Europe,Frankfurt,246,6.79
34.65.241.29,443,443,true,FRA,Europe,Frankfurt,199,6.78
34.65.254.14,443,443,true,FRA,Europe,Frankfurt,177,6.78
34.118.78.109,443,443,true,FRA,Europe,Frankfurt,214,6.76
34.90.50.10,443,443,true,FRA,Europe,Frankfurt,173,6.72
34.65.241.114,443,443,true,FRA,Europe,Frankfurt,174,6.72
34.65.252.157,443,443,true,FRA,Europe,Frankfurt,181,6.71
34.65.15.230,443,443,true,FRA,Europe,Frankfurt,198,6.71
34.65.148.104,443,443,true,FRA,Europe,Frankfurt,191,6.69
34.65.0.17,443,443,true,FRA,Europe,Frankfurt,173,6.69
34.118.68.149,443,443,true,FRA,Europe,Frankfurt,212,6.67
34.65.240.58,443,443,true,FRA,Europe,Frankfurt,198,6.65
35.234.164.154,443,443,true,FRA,Europe,Frankfurt,178,6.65
34.118.20.128,443,443,true,FRA,Europe,Frankfurt,219,6.64
34.89.181.9,443,443,true,FRA,Europe,Frankfurt,215,6.64
34.118.71.245,443,443,true,FRA,Europe,Frankfurt,216,6.63
34.32.240.124,443,443,true,FRA,Europe,Frankfurt,175,6.60
34.90.124.144,443,443,true,FRA,Europe,Frankfurt,206,6.60
34.65.176.142,443,443,true,FRA,Europe,Frankfurt,196,6.60
34.154.96.86,443,443,true,FRA,Europe,Frankfurt,175,6.59
34.90.91.163,443,443,true,FRA,Europe,Frankfurt,196,6.59
34.118.48.35,443,443,true,FRA,Europe,Frankfurt,183,6.55
34.118.33.218,443,443,true,FRA,Europe,Frankfurt,197,6.48
34.154.50.78,443,443,true,FRA,Europe,Frankfurt,210,6.48
34.116.145.53,443,443,true,FRA,Europe,Frankfurt,184,6.48
34.65.222.96,443,443,true,FRA,Europe,Frankfurt,176,6.46
34.90.131.205,443,443,true,FRA,Europe,Frankfurt,177,6.46
34.118.57.100,443,443,true,FRA,Europe,Frankfurt,184,6.45
34.154.31.203,443,443,true,SIN,Asia Pacific,Singapore,211,6.45
35.237.127.69,80,0,false,ATL,North America,Atlanta,220,6.43
34.118.68.119,443,443,true,FRA,Europe,Frankfurt,205,6.42
34.65.229.150,443,443,true,FRA,Europe,Frankfurt,167,6.40
34.154.129.230,443,443,true,FRA,Europe,Frankfurt,200,6.39
34.90.14.162,443,443,true,FRA,Europe,Frankfurt,176,6.38
34.32.178.182,443,443,true,FRA,Europe,Frankfurt,175,6.37
34.65.125.44,443,443,true,FRA,Europe,Frankfurt,201,6.37
34.90.173.34,443,443,true,FRA,Europe,Frankfurt,173,6.37
34.65.101.177,443,443,true,FRA,Europe,Frankfurt,224,6.37
34.118.102.243,443,443,true,FRA,Europe,Frankfurt,196,6.34
34.141.181.84,443,443,true,FRA,Europe,Frankfurt,204,6.31
34.116.157.45,443,443,true,FRA,Europe,Frankfurt,184,6.30
34.65.119.253,443,443,true,FRA,Europe,Frankfurt,191,6.29
34.65.148.171,443,443,true,FRA,Europe,Frankfurt,175,6.29
34.118.55.40,443,443,true,FRA,Europe,Frankfurt,190,6.27
34.159.106.111,443,443,true,FRA,Europe,Frankfurt,248,6.26
34.118.61.66,443,443,true,FRA,Europe,Frankfurt,250,6.26
34.154.122.7,443,443,true,FRA,Europe,Frankfurt,228,6.25
35.234.127.51,443,443,true,FRA,Europe,Frankfurt,175,6.23
34.118.71.179,443,443,true,FRA,Europe,Frankfurt,213,6.23
34.91.133.138,443,443,true,FRA,Europe,Frankfurt,203,6.23
34.90.124.144,443,443,true,FRA,Europe,Frankfurt,204,6.22
34.116.251.75,443,443,true,FRA,Europe,Frankfurt,197,6.22
34.118.89.29,443,443,true,FRA,Europe,Frankfurt,201,6.21
34.91.243.21,443,443,true,FRA,Europe,Frankfurt,206,6.21
34.90.91.163,443,443,true,FRA,Europe,Frankfurt,178,6.20
34.116.128.81,443,443,true,FRA,Europe,Frankfurt,202,6.19
34.91.69.135,443,443,true,AMS,Europe,Amsterdam,259,6.15
34.118.28.224,443,443,true,FRA,Europe,Frankfurt,246,6.13
34.90.76.0,443,443,true,FRA,Europe,Frankfurt,229,6.11
34.154.234.37,443,443,true,FRA,Europe,Frankfurt,257,6.11
34.118.72.161,443,443,true,CDG,Europe,Paris,232,6.11
34.91.47.18,443,443,true,FRA,Europe,Frankfurt,179,6.09
34.118.41.105,443,443,true,FRA,Europe,Frankfurt,199,6.06
34.32.208.89,443,443,true,EWR,North America,Newark,171,6.05
34.118.99.171,443,443,true,FRA,Europe,Frankfurt,187,6.05
34.116.147.112,443,443,true,FRA,Europe,Frankfurt,187,6.05
35.200.238.235,443,443,true,BOM,Asia Pacific,Mumbai,215,6.04
34.118.71.245,443,443,true,FRA,Europe,Frankfurt,217,5.99
34.154.58.89,443,443,true,FRA,Europe,Frankfurt,222,5.97
34.118.90.226,443,443,true,EWR,North America,Newark,189,5.96
34.91.107.241,443,443,true,FRA,Europe,Frankfurt,176,5.96
34.116.235.243,443,443,true,FRA,Europe,Frankfurt,185,5.91
34.65.216.106,443,443,true,FRA,Europe,Frankfurt,176,5.91
34.91.83.233,443,443,true,FRA,Europe,Frankfurt,235,5.91
34.118.65.97,443,443,true,FRA,Europe,Frankfurt,215,5.81
34.116.167.166,443,443,true,FRA,Europe,Frankfurt,214,5.77
34.65.58.194,443,443,true,FRA,Europe,Frankfurt,180,5.77
34.65.41.222,443,443,true,FRA,Europe,Frankfurt,238,5.76
34.90.89.224,443,443,true,FRA,Europe,Frankfurt,175,5.75
34.154.118.156,443,443,true,FRA,Europe,Frankfurt,184,5.72
34.90.91.163,443,443,true,FRA,Europe,Frankfurt,176,5.72
34.118.91.209,443,443,true,FRA,Europe,Frankfurt,281,5.71
34.65.215.142,443,443,true,SIN,Asia Pacific,Singapore,177,5.70
34.65.27.255,443,443,true,CDG,Europe,Paris,252,5.68
34.118.17.145,443,443,true,FRA,Europe,Frankfurt,191,5.67
34.116.197.115,443,443,true,FRA,Europe,Frankfurt,201,5.64
34.118.80.178,443,443,true,FRA,Europe,Frankfurt,212,5.63
34.118.80.175,443,443,true,FRA,Europe,Frankfurt,187,5.59
34.154.174.141,443,443,true,FRA,Europe,Frankfurt,178,5.59
34.65.230.145,443,443,true,FRA,Europe,Frankfurt,224,5.59
35.234.108.185,443,443,true,FRA,Europe,Frankfurt,263,5.58
34.154.205.75,443,443,true,FRA,Europe,Frankfurt,190,5.58
34.65.215.142,443,443,true,FRA,Europe,Frankfurt,176,5.55
34.65.203.90,443,443,true,FRA,Europe,Frankfurt,175,5.52
34.65.226.161,443,443,true,FRA,Europe,Frankfurt,247,5.51
34.65.161.35,443,443,true,CDG,Europe,Paris,175,5.50
34.118.33.218,443,443,true,AMS,Europe,Amsterdam,197,5.44
34.91.243.21,443,443,true,AMS,Europe,Amsterdam,180,5.44
34.91.240.66,443,443,true,FRA,Europe,Frankfurt,175,5.43
34.65.52.186,443,443,true,AMS,Europe,Amsterdam,200,5.42
34.118.23.103,443,443,true,FRA,Europe,Frankfurt,193,5.34
34.65.148.171,443,443,true,FRA,Europe,Frankfurt,186,5.32
34.90.91.163,443,443,true,FRA,Europe,Frankfurt,210,5.28
34.118.99.244,443,443,true,FRA,Europe,Frankfurt,184,5.26
34.154.116.189,443,443,true,FRA,Europe,Frankfurt,213,5.26
34.90.124.144,443,443,true,FRA,Europe,Frankfurt,174,5.21
34.141.181.213,443,443,true,FRA,Europe,Frankfurt,239,5.12
34.65.222.113,443,443,true,FRA,Europe,Frankfurt,203,5.09
34.154.25.190,443,443,true,AMS,Europe,Amsterdam,242,5.08
34.154.232.108,443,443,true,FRA,Europe,Frankfurt,227,5.06
34.65.200.10,443,443,true,FRA,Europe,Frankfurt,201,5.06
34.65.151.92,443,443,true,FRA,Europe,Frankfurt,194,5.05
34.116.128.81,443,443,true,FRA,Europe,Frankfurt,186,4.99
34.154.122.87,443,443,true,FRA,Europe,Frankfurt,209,4.96
34.116.149.184,443,443,true,FRA,Europe,Frankfurt,189,4.95
34.118.51.3,443,443,true,AMS,Europe,Amsterdam,187,4.92
34.154.149.20,443,443,true,FRA,Europe,Frankfurt,181,4.91
34.141.254.190,443,443,true,AMS,Europe,Amsterdam,177,4.84
34.65.183.167,443,443,true,FRA,Europe,Frankfurt,173,4.83
34.65.222.96,443,443,true,FRA,Europe,Frankfurt,173,4.82
34.65.16.137,443,443,true,FRA,Europe,Frankfurt,177,4.77
34.65.254.14,443,443,true,FRA,Europe,Frankfurt,201,4.75
34.65.170.142,443,443,true,FRA,Europe,Frankfurt,184,4.71
34.90.225.130,443,443,true,FRA,Europe,Frankfurt,212,4.67
34.154.149.221,443,443,true,FRA,Europe,Frankfurt,225,4.63
35.204.33.92,443,443,true,FRA,Europe,Frankfurt,182,4.62
34.65.191.192,443,443,true,FRA,Europe,Frankfurt,202,4.62
34.116.139.71,443,443,true,FRA,Europe,Frankfurt,278,4.61
34.118.123.62,443,443,true,FRA,Europe,Frankfurt,190,4.60
34.65.18.21,443,443,true,FRA,Europe,Frankfurt,214,4.58
34.65.7.113,443,443,true,FRA,Europe,Frankfurt,195,4.58
34.116.129.59,443,443,true,CDG,Europe,Paris,189,4.57
34.65.168.136,443,443,true,FRA,Europe,Frankfurt,194,4.51
34.154.42.111,443,443,true,FRA,Europe,Frankfurt,175,4.49
34.65.67.185,443,443,true,FRA,Europe,Frankfurt,186,4.44
34.118.10.184,443,443,true,EWR,North America,Newark,216,4.44
34.116.177.76,443,443,true,FRA,Europe,Frankfurt,185,4.34
34.154.19.251,443,443,true,FRA,Europe,Frankfurt,182,4.32
34.65.83.205,443,443,true,FRA,Europe,Frankfurt,183,4.30
34.141.90.234,443,443,true,FRA,Europe,Frankfurt,157,4.30
34.154.3.87,443,443,true,FRA,Europe,Frankfurt,224,4.29
34.65.52.186,443,443,true,FRA,Europe,Frankfurt,208,4.22
34.65.25.114,443,443,true,AMS,Europe,Amsterdam,166,4.15
34.65.174.106,443,443,true,FRA,Europe,Frankfurt,174,4.15
34.154.36.170,443,443,true,FRA,Europe,Frankfurt,184,4.08
34.154.93.214,443,443,true,FRA,Europe,Frankfurt,180,4.08
34.116.145.53,443,443,true,FRA,Europe,Frankfurt,213,4.08
34.65.205.105,443,443,true,FRA,Europe,Frankfurt,171,4.04
34.91.185.41,443,443,true,FRA,Europe,Frankfurt,230,4.03
34.90.117.230,443,443,true,FRA,Europe,Frankfurt,229,4.02
34.154.27.240,443,443,true,FRA,Europe,Frankfurt,177,3.96
34.65.240.58,443,443,true,FRA,Europe,Frankfurt,202,3.95
34.118.23.103,443,443,true,FRA,Europe,Frankfurt,204,3.93
34.154.10.75,443,443,true,FRA,Europe,Frankfurt,186,3.92
34.118.72.161,443,443,true,FRA,Europe,Frankfurt,185,3.85
34.65.37.14,443,443,true,FRA,Europe,Frankfurt,168,3.82
34.154.121.177,443,443,true,FRA,Europe,Frankfurt,261,3.70
34.154.211.48,443,443,true,FRA,Europe,Frankfurt,238,3.70
34.118.18.2,443,443,true,FRA,Europe,Frankfurt,251,3.67
34.65.60.0,443,443,true,FRA,Europe,Frankfurt,197,3.63
34.91.83.233,443,443,true,FRA,Europe,Frankfurt,187,3.60
34.154.113.214,443,443,true,FRA,Europe,Frankfurt,180,3.56
34.154.133.200,443,443,true,FRA,Europe,Frankfurt,180,3.55
34.90.76.0,443,443,true,FRA,Europe,Frankfurt,174,3.53
34.154.176.199,443,443,true,FRA,Europe,Frankfurt,205,3.53
34.65.230.145,443,443,true,FRA,Europe,Frankfurt,187,3.53
34.154.201.52,443,443,true,FRA,Europe,Frankfurt,182,3.43
34.141.107.242,443,443,true,FRA,Europe,Frankfurt,172,3.43
35.246.136.163,443,443,true,FRA,Europe,Frankfurt,215,3.42
34.65.206.57,443,443,true,FRA,Europe,Frankfurt,165,3.37
34.32.159.218,443,443,true,FRA,Europe,Frankfurt,240,3.31
34.91.180.136,443,443,true,FRA,Europe,Frankfurt,229,3.31
34.154.4.189,443,443,true,FRA,Europe,Frankfurt,230,3.25
34.65.18.21,443,443,true,FRA,Europe,Frankfurt,179,3.22
34.154.3.12,443,443,true,FRA,Europe,Frankfurt,245,3.17
34.65.125.44,443,443,true,FRA,Europe,Frankfurt,174,3.16
34.154.233.75,443,443,true,FRA,Europe,Frankfurt,228,3.16
34.154.188.136,443,443,true,AMS,Europe,Amsterdam,182,3.11
34.65.170.192,443,443,true,FRA,Europe,Frankfurt,210,3.10
34.90.89.224,443,443,true,FRA,Europe,Frankfurt,230,3.08
34.65.16.109,443,443,true,FRA,Europe,Frankfurt,186,3.03
34.65.76.138,443,443,true,FRA,Europe,Frankfurt,178,3.02
34.91.171.198,443,443,true,FRA,Europe,Frankfurt,245,3.00
34.118.61.66,443,443,true,FRA,Europe,Frankfurt,252,3.00
34.159.246.172,443,443,true,FRA,Europe,Frankfurt,246,3.00
34.118.51.188,443,443,true,FRA,Europe,Frankfurt,239,2.97
34.116.198.161,443,443,true,FRA,Europe,Frankfurt,231,2.95
34.154.159.99,443,443,true,FRA,Europe,Frankfurt,248,2.92
34.154.89.222,443,443,true,FRA,Europe,Frankfurt,243,2.88
34.159.222.93,443,443,true,FRA,Europe,Frankfurt,154,2.86
34.116.161.50,443,443,true,FRA,Europe,Frankfurt,214,2.85
34.65.206.32,443,443,true,FRA,Europe,Frankfurt,172,2.81
34.65.222.96,443,443,true,FRA,Europe,Frankfurt,172,2.81
35.234.126.26,443,443,true,FRA,Europe,Frankfurt,247,2.81
34.159.19.197,443,443,true,FRA,Europe,Frankfurt,169,2.80
34.34.24.99,443,443,true,FRA,Europe,Frankfurt,161,2.76
34.90.117.230,443,443,true,AMS,Europe,Amsterdam,215,2.68
34.175.161.245,2082,80,false,MAD,Europe,Madrid,182,2.66
34.175.244.157,2086,80,false,MAD,Europe,Madrid,181,2.65
34.159.11.92,443,443,true,FRA,Europe,Frankfurt,166,2.63
34.65.239.157,443,443,true,FRA,Europe,Frankfurt,177,2.62
34.118.120.60,443,443,true,FRA,Europe,Frankfurt,263,2.61
34.175.7.231,2087,80,false,MAD,Europe,Madrid,179,2.56
34.118.65.137,443,443,true,FRA,Europe,Frankfurt,190,2.55
35.200.238.235,443,443,true,BOM,Asia Pacific,Mumbai,222,2.53
